,timestamp,orientation_x,orientation_y,orientation_z,orientation_w,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,roll,pitch,yaw
89,169143914327,0.07452389999999999,-0.27063000000000004,-0.445557,0.8500979999999999,0.41113299999999997,0.062011699999999996,0.793945,3.25,-39.4375,-70.8125,0.411725,-0.404669,-1.05113
90,169143937361,0.0769043,-0.276001,-0.45288100000000003,0.844299,0.429688,0.205078,0.794922,25.5625,-29.5,-57.375,0.426562,-0.40759,-1.07416
91,169143951699,0.08050539999999999,-0.28118899999999997,-0.45788599999999996,0.8394780000000001,0.39502,0.351562,0.773926,26.0,-24.1875,-41.4375,0.442405,-0.409749,-1.0920100000000001
92,169143974183,0.08007810000000001,-0.284607,-0.462524,0.8358760000000001,0.358398,0.386719,0.716309,-1.5,-24.9375,-28.5,0.448567,-0.41339,-1.10643
93,169143997300,0.0747681,-0.286072,-0.466553,0.8336180000000001,0.38769499999999996,0.29443400000000003,0.720703,-24.4375,-24.75,-18.1875,0.44309899999999997,-0.419367,-1.11629
94,169144011667,0.0697021,-0.287231,-0.46850600000000003,0.8325809999999999,0.412109,0.23290999999999998,0.72168,-17.625,-18.625,-7.6875,0.436701,-0.42571800000000004,-1.12099
95,169144034292,0.06817630000000001,-0.28881799999999996,-0.467834,0.83252,0.39209,0.233398,0.742188,4.5,-10.8125,2.5,0.43591,-0.430256,-1.12067
96,169144064744,0.06964110000000001,-0.291504,-0.465088,0.833008,0.410645,0.271484,0.7543949999999999,23.375,-5.4375,9.625,0.44096499999999994,-0.434406,-1.11729
97,169144071648,0.0715942,-0.29376199999999997,-0.461426,0.8341059999999999,0.404785,0.34081999999999996,0.782227,22.8125,-2.5625,17.25,0.445826,-0.43784300000000004,-1.11142
98,169144094141,0.0715942,-0.295593,-0.457581,0.8355100000000001,0.413574,0.36230500000000004,0.781738,11.5,-4.625,22.3125,0.446474,-0.44274600000000003,-1.10417
99,169144117792,0.0689087,-0.29699699999999996,-0.454041,0.837158,0.43994099999999997,0.349121,0.7773439999999999,-2.875,-8.1875,25.1875,0.441824,-0.449697,-1.09651
100,169144146422,0.0649414,-0.29870599999999997,-0.45001199999999997,0.83905,0.453125,0.321777,0.779297,-6.375,-11.875,29.5,0.43497700000000006,-0.45873,-1.08765
101,169144155659,0.0615845,-0.300964,-0.44519,0.8410639999999999,0.464844,0.315918,0.773926,-0.625,-12.375,32.75,0.42949799999999994,-0.46836400000000006,-1.07759
102,169144193080,0.059326199999999996,-0.303772,-0.43981899999999996,0.8430790000000001,0.46630900000000003,0.322754,0.772461,6.25,-12.5,34.3125,0.426408,-0.47802,-1.06711
